#name: raw data
#device: UN-0000.00.00
#eegchannels: 8
#triggerchannels: 6
#samplingrate: 250
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,trigger,id,target,nontarget,trial,islast
100055.400,100057.900,100057.600,100057.900,100060.700,100069.900,100069.600,100069.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100014.100,100014.100,100014.500,100015.800,100021.800,100021.000,100021.000,0.000,0.000,0.000,0.000,0.000,0.000
99982.010,99982.680,99982.390,99983.050,99983.350,99984.710,99985.290,99985.210,0.000,0.000,0.000,0.000,0.000,0.000
99999.100,99998.380,99997.810,99998.230,99997.640,99996.060,99995.730,99995.810,0.000,0.000,0.000,0.000,0.000,0.000
99968.770,99967.410,99967.010,99966.990,99965.450,99959.790,99959.300,99959.700,0.000,0.000,0.000,0.000,0.000,0.000
99925.400,99923.380,99923.030,99922.900,99919.960,99911.340,99911.190,99911.210,0.000,0.000,0.000,0.000,0.000,0.000
99993.190,99989.860,99989.920,99990.070,99986.220,99974.690,99973.710,99974.450,0.000,0.000,0.000,0.000,0.000,0.000
100088.700,100083.900,100084.000,100084.000,100079.400,100066.100,100066.100,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100007.900,100007.400,100007.400,100002.400,99987.860,99987.520,99988.020,0.000,0.000,0.000,0.000,0.000,0.000
99848.340,99843.660,99843.910,99843.660,99838.490,99823.230,99823.160,99824.140,0.000,0.000,0.000,0.000,0.000,0.000
99885.440,99881.090,99880.840,99881.350,99876.840,99862.090,99862.170,99862.130,0.000,0.000,0.000,0.000,0.000,0.000
100102.500,100098.100,100098.100,100097.600,100093.200,100081.100,100080.500,100080.700,0.000,0.000,0.000,0.000,0.000,0.000
100140.400,100137.400,100137.100,100137.300,100133.600,100123.200,100123.300,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99914.420,99911.560,99912.180,99911.880,99909.230,99902.280,99902.200,99902.510,0.000,0.000,0.000,0.000,0.000,0.000
99793.130,99791.990,99791.900,99791.420,99790.700,99786.440,99787.370,99787.020,0.000,0.000,0.000,0.000,0.000,0.000
99990.410,99990.890,99990.410,99990.460,99990.730,99990.870,99990.590,99990.590,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100189.200,100189.000,100189.300,100190.600,100194.100,100194.300,100194.500,0.000,0.000,0.000,0.000,0.000,0.000
100066.300,100069.100,100068.700,100069.400,100071.700,100078.300,100078.500,100078.700,0.000,0.000,0.000,0.000,0.000,0.000
99840.300,99843.380,99844.060,99843.750,99846.800,99857.020,99857.630,99857.090,0.000,0.000,0.000,0.000,0.000,0.000
99879.160,99883.430,99882.810,99883.090,99887.630,99900.380,99900.520,99900.260,0.000,0.000,0.000,0.000,0.000,0.000
100095.100,100099.500,100100.400,100100.000,100104.200,100119.100,100119.400,100118.400,0.000,0.000,0.000,0.000,0.000,0.000
100132.800,100137.500,100137.800,100136.900,100142.800,100157.000,100157.700,100157.100,0.000,0.000,0.000,0.000,0.000,0.000
99968.670,99973.910,99973.040,99973.640,99978.000,99992.770,99993.150,99993.030,0.000,0.000,0.000,0.000,0.000,0.000
99892.960,99896.840,99896.620,99897.590,99901.490,99915.020,99914.910,99915.110,0.000,0.000,0.000,0.000,0.000,0.000
99987.620,99991.380,99991.230,99991.520,99994.900,100007.000,100006.700,100007.100,0.000,0.000,0.000,0.000,0.000,0.000
100054.800,100058.300,100058.100,100058.100,100060.700,100070.000,100069.600,100069.900,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100014.400,100014.400,100014.400,100016.200,100021.300,100021.600,100021.400,0.000,0.000,0.000,0.000,0.000,0.000
99982.240,99982.840,99982.980,99983.080,99983.510,99985.710,99985.410,99985.340,0.000,0.000,0.000,0.000,0.000,0.000
99998.840,99998.270,99998.250,99998.180,99997.950,99995.520,99995.380,99996.150,0.000,0.000,0.000,0.000,0.000,0.000
99968.700,99966.660,99966.890,99966.730,99965.130,99960.040,99959.210,99959.300,0.000,0.000,0.000,0.000,0.000,0.000
99926.300,99922.830,99922.490,99922.880,99919.930,99911.010,99911.250,99910.900,0.000,0.000,0.000,0.000,0.000,0.000
99993.840,99990.050,99990.080,99989.640,99986.190,99974.280,99973.800,99973.860,0.000,0.000,0.000,0.000,0.000,0.000
100088.000,100084.300,100083.500,100084.100,100079.000,100066.200,100066.100,100065.900,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100008.000,100007.400,100007.500,100002.900,99987.630,99988.200,99988.020,0.000,0.000,0.000,0.000,0.000,0.000
99848.590,99843.650,99844.020,99843.370,99839.030,99823.380,99823.310,99823.210,0.000,0.000,0.000,0.000,0.000,0.000
99886.260,99880.840,99881.140,99881.470,99876.140,99862.170,99862.540,99862.460,0.000,0.000,0.000,0.000,0.000,0.000
100101.700,100097.600,100097.600,100097.900,100094.000,100080.800,100080.500,100080.500,0.000,0.000,0.000,0.000,0.000,0.000
100140.800,100137.200,100137.400,100137.200,100134.300,100123.100,100123.400,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99913.930,99911.740,99911.500,99911.850,99909.720,99902.670,99902.070,99902.650,0.000,0.000,0.000,0.000,0.000,0.000
99793.380,99791.380,99792.220,99792.340,99790.480,99787.340,99786.770,99786.600,0.000,0.000,0.000,0.000,0.000,0.000
99990.050,99990.560,99990.430,99990.560,99990.050,99990.260,99990.790,99990.070,0.000,0.000,0.000,0.000,0.000,0.000
100187.900,100189.500,100189.300,100189.100,100190.400,100194.300,100193.700,100194.500,0.000,0.000,0.000,0.000,0.000,0.000
100067.000,100069.500,100069.300,100069.500,100071.500,100078.700,100078.400,100078.500,1.000,1.000,0.000,1.000,1.000,0.000
99839.910,99843.700,99844.100,99844.140,99847.250,99857.020,99857.660,99857.620,0.000,0.000,0.000,0.000,0.000,0.000
99878.520,99883.190,99883.120,99883.070,99887.520,99900.390,99900.090,99900.380,0.000,0.000,0.000,0.000,0.000,0.000
100095.100,100100.300,100100.300,100100.200,100104.300,100119.200,100118.700,100118.500,0.000,0.000,0.000,0.000,0.000,0.000
100132.800,100136.900,100137.000,100137.300,100142.100,100157.300,100157.500,100157.400,0.000,0.000,0.000,0.000,0.000,0.000
99968.500,99973.170,99973.530,99973.630,99978.360,99993.590,99993.180,99993.090,0.000,0.000,0.000,0.000,0.000,0.000
99892.210,99897.590,99897.030,99896.640,99901.400,99915.450,99914.950,99914.730,0.000,0.000,0.000,0.000,0.000,0.000
99987.480,99991.880,99991.380,99991.450,99995.380,100006.600,100006.400,100006.600,0.000,0.000,0.000,0.000,0.000,0.000
100054.800,100058.400,100058.600,100058.100,100061.500,100069.700,100069.800,100070.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100014.500,100013.600,100014.000,100015.700,100021.900,100021.300,100021.500,0.000,0.000,0.000,0.000,0.000,0.000
99982.040,99982.700,99982.930,99982.450,99983.200,99984.990,99985.540,99984.880,0.000,0.000,0.000,0.000,0.000,0.000
99999.200,99997.940,99998.770,99997.980,99998.080,99995.410,99996.160,99995.320,0.000,0.000,0.000,0.000,0.000,0.000
99968.330,99966.640,99966.890,99967.090,99965.520,99960.020,99959.550,99959.880,1.000,2.000,0.000,1.000,1.000,0.000
99925.820,99923.160,99922.620,99922.750,99920.200,99911.410,99911.340,99911.180,0.000,0.000,0.000,0.000,0.000,0.000
99993.580,99990.020,99989.210,99989.270,99985.880,99974.530,99974.620,99974.560,0.000,0.000,0.000,0.000,0.000,0.000
100088.800,100084.200,100084.100,100084.200,100079.200,100065.600,100066.000,100066.000,0.000,0.000,0.000,0.000,0.000,0.000
100011.900,100007.900,100007.400,100007.100,100002.500,99988.040,99987.980,99987.840,0.000,0.000,0.000,0.000,0.000,0.000
99848.110,99844.020,99843.880,99843.730,99838.190,99823.640,99823.590,99823.170,0.000,0.000,0.000,0.000,0.000,0.000
99885.830,99881.060,99881.210,99881.630,99875.900,99862.330,99862.020,99861.840,0.000,0.000,0.000,0.000,0.000,0.000
100101.800,100097.900,100098.000,100097.400,100093.300,100081.100,100080.900,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100140.200,100137.300,100137.000,100137.500,100133.700,100123.600,100123.100,100123.900,0.000,0.000,0.000,0.000,0.000,0.000
99914.130,99912.050,99911.600,99912.170,99909.100,99902.120,99902.610,99902.270,0.000,0.000,0.000,0.000,0.000,0.000
99792.970,99792.110,99791.700,99792.270,99790.840,99787.150,99787.050,99786.710,0.000,0.000,0.000,0.000,0.000,0.000
99990.550,99990.160,99990.800,99990.840,99990.980,99990.530,99990.320,99990.300,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100189.200,100189.300,100189.200,100190.100,100194.300,100194.300,100194.500,0.000,0.000,0.000,0.000,0.000,0.000
100066.500,100069.200,100069.300,100069.000,100071.500,100078.900,100078.400,100078.200,1.000,3.000,0.000,1.000,1.000,0.000
99840.660,99843.560,99844.020,99843.700,99847.050,99857.520,99857.410,99857.200,0.000,0.000,0.000,0.000,0.000,0.000
99879.340,99883.660,99882.890,99882.880,99887.700,99899.830,99900.490,99900.300,0.000,0.000,0.000,0.000,0.000,0.000
100094.900,100100.200,100099.600,100099.800,100104.800,100118.600,100118.600,100119.100,0.000,0.000,0.000,0.000,0.000,0.000
100132.000,100137.400,100137.400,100136.900,100141.900,100157.100,100157.600,100157.700,0.000,0.000,0.000,0.000,0.000,0.000
99969.100,99973.820,99973.040,99973.700,99978.710,99993.560,99993.610,99993.550,0.000,0.000,0.000,0.000,0.000,0.000
99892.240,99896.990,99897.300,99896.840,99901.620,99915.190,99914.780,99914.810,0.000,0.000,0.000,0.000,0.000,0.000
99987.800,99990.900,99991.060,99991.630,99995.170,100007.000,100006.600,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100054.700,100057.700,100057.900,100058.500,100060.500,100069.800,100069.600,100070.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100013.900,100013.800,100013.600,100015.700,100021.200,100021.900,100021.300,0.000,0.000,0.000,0.000,0.000,0.000
99982.480,99982.600,99982.510,99982.500,99983.400,99984.740,99984.920,99985.330,0.000,0.000,0.000,0.000,0.000,0.000
99998.840,99998.260,99998.060,99997.800,99997.210,99995.290,99995.710,99995.540,0.000,0.000,0.000,0.000,0.000,0.000
99968.720,99966.850,99967.050,99967.130,99965.110,99959.110,99959.910,99959.790,1.000,4.000,0.000,1.000,1.000,0.000
99925.490,99922.430,99923.390,99922.530,99919.730,99910.710,99911.510,99911.170,0.000,0.000,0.000,0.000,0.000,0.000
99993.020,99989.910,99989.950,99989.160,99985.690,99973.740,99973.720,99973.720,0.000,0.000,0.000,0.000,0.000,0.000
100088.800,100084.100,100083.900,100083.900,100079.000,100065.500,100065.900,100065.500,0.000,0.000,0.000,0.000,0.000,0.000
100012.800,100007.900,100007.500,100007.800,100002.700,99987.580,99988.170,99988.180,0.000,0.000,0.000,0.000,0.000,0.000
99848.640,99843.690,99843.260,99843.660,99838.170,99823.230,99823.510,99823.510,0.000,0.000,0.000,0.000,0.000,0.000
99885.980,99881.370,99881.580,99880.880,99876.040,99861.980,99862.430,99862.020,0.000,0.000,0.000,0.000,0.000,0.000
100101.900,100097.900,100098.100,100098.100,100093.700,100080.700,100081.000,100081.400,0.000,0.000,0.000,0.000,0.000,0.000
100140.600,100137.500,100136.900,100137.000,100133.800,100123.100,100124.000,100123.900,0.000,0.000,0.000,0.000,0.000,0.000
99914.810,99912.440,99911.960,99912.310,99909.940,99902.300,99902.790,99902.600,0.000,0.000,0.000,0.000,0.000,0.000
99792.990,99791.480,99792.310,99791.770,99790.380,99786.760,99786.450,99786.940,0.000,0.000,0.000,0.000,0.000,0.000
99990.150,99990.130,99990.390,99990.000,99990.410,99990.060,99990.280,99990.230,0.000,0.000,0.000,0.000,0.000,0.000
100188.400,100188.900,100188.800,100188.900,100190.800,100193.700,100194.500,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100067.000,100068.700,100068.800,100068.700,100071.800,100079.100,100078.700,100079.100,1.000,5.000,0.000,1.000,1.000,0.000
99840.480,99843.330,99843.670,99843.720,99847.040,99857.130,99857.630,99857.000,0.000,0.000,0.000,0.000,0.000,0.000
99879.160,99883.340,99882.840,99883.070,99887.570,99900.480,99899.960,99900.460,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100099.600,100100.200,100100.000,100104.500,100119.100,100119.300,100118.700,0.000,0.000,0.000,0.000,0.000,0.000
100132.200,100137.300,100137.500,100137.000,100141.900,100157.700,100157.500,100157.000,0.000,0.000,0.000,0.000,0.000,0.000
99968.720,99973.480,99973.380,99973.380,99978.590,99993.500,99993.560,99993.500,0.000,0.000,0.000,0.000,0.000,0.000
99892.640,99896.700,99897.230,99896.860,99902.050,99915.180,99915.610,99915.640,0.000,0.000,0.000,0.000,0.000,0.000
99987.800,99991.300,99991.380,99991.500,99994.840,100007.200,100006.900,100007.300,0.000,0.000,0.000,0.000,0.000,0.000
100054.800,100057.700,100057.800,100058.500,100061.100,100069.900,100070.300,100070.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100014.500,100014.400,100013.800,100016.000,100021.000,100021.200,100021.800,0.000,0.000,0.000,0.000,0.000,0.000
99981.950,99982.230,99982.340,99982.450,99982.890,99985.350,99985.130,99985.520,0.000,0.000,0.000,0.000,0.000,0.000
99998.920,99998.450,99998.150,99998.450,99997.550,99995.340,99995.360,99996.030,0.000,0.000,0.000,0.000,0.000,0.000
99969.100,99966.800,99966.600,99967.000,99965.220,99959.990,99959.290,99960.050,1.000,6.000,0.000,1.000,1.000,0.000
99925.450,99923.200,99922.670,99923.340,99920.160,99911.330,99911.020,99911.380,0.000,0.000,0.000,0.000,0.000,0.000
99993.150,99989.730,99989.350,99989.200,99985.990,99974.060,99974.630,99974.240,0.000,0.000,0.000,0.000,0.000,0.000
100088.600,100083.800,100083.800,100084.300,100079.100,100065.600,100065.700,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.800,100007.000,100007.300,100007.100,100002.900,99987.980,99987.560,99987.770,0.000,0.000,0.000,0.000,0.000,0.000
99848.910,99843.250,99843.250,99843.380,99838.490,99823.650,99823.260,99823.970,0.000,0.000,0.000,0.000,0.000,0.000
99885.660,99881.250,99881.100,99881.400,99876.700,99862.600,99861.620,99862.090,0.000,0.000,0.000,0.000,0.000,0.000
100102.000,100098.000,100098.200,100097.600,100093.600,100080.700,100081.200,100081.200,0.000,0.000,0.000,0.000,0.000,0.000
100140.500,100137.100,100136.800,100137.400,100133.600,100123.200,100123.900,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.260,99912.260,99911.730,99912.050,99909.270,99902.470,99901.980,99901.980,0.000,0.000,0.000,0.000,0.000,0.000
99792.880,99791.990,99792.030,99791.940,99790.970,99787.050,99786.480,99787.300,0.000,0.000,0.000,0.000,0.000,0.000
99990.020,99990.890,99990.720,99990.210,99990.730,99990.980,99990.970,99990.520,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100189.000,100189.500,100188.700,100190.400,100194.100,100194.100,100193.700,0.000,0.000,0.000,0.000,0.000,0.000
100066.900,100069.500,100068.900,100068.600,100071.700,100078.600,100078.400,100079.000,1.000,7.000,0.000,1.000,1.000,0.000
99840.320,99844.020,99844.230,99844.110,99847.290,99857.160,99857.890,99857.660,0.000,0.000,0.000,0.000,0.000,0.000
99878.730,99882.800,99883.320,99883.110,99887.380,99900.230,99900.370,99899.980,0.000,0.000,0.000,0.000,0.000,0.000
100095.400,100100.100,100099.600,100100.200,100104.900,100118.500,100119.100,100119.200,0.000,0.000,0.000,0.000,0.000,0.000
100132.000,100137.500,100137.700,100137.800,100142.200,100156.900,100157.000,100157.400,0.000,0.000,0.000,0.000,0.000,0.000
99968.730,99973.950,99973.770,99974.010,99977.950,99992.800,99993.590,99992.820,0.000,0.000,0.000,0.000,0.000,0.000
99892.520,99896.820,99897.380,99896.980,99901.970,99914.810,99915.320,99914.800,0.000,0.000,0.000,0.000,0.000,0.000
99987.190,99991.870,99991.090,99991.850,99994.930,100006.700,100006.400,100006.600,0.000,0.000,0.000,0.000,0.000,0.000
100054.700,100057.800,100058.300,100057.600,100060.900,100069.400,100069.800,100069.500,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100013.600,100014.400,100014.100,100016.300,100021.800,100021.300,100021.600,0.000,0.000,0.000,0.000,0.000,0.000
99982.410,99982.290,99982.640,99982.740,99983.210,99985.030,99985.710,99984.730,0.000,0.000,0.000,0.000,0.000,0.000
99999.410,99998.530,99998.550,99998.090,99998.040,99995.520,99995.700,99995.490,0.000,0.000,0.000,0.000,0.000,0.000
99969.100,99966.820,99967.330,99967.280,99964.970,99959.970,99959.830,99959.450,1.000,8.000,0.000,1.000,1.000,1.000
99926.130,99922.980,99922.860,99923.200,99919.760,99910.690,99910.810,99910.990,0.000,0.000,0.000,0.000,0.000,0.000
99993.550,99989.610,99989.250,99989.230,99986.230,99974.240,99974.660,99974.460,0.000,0.000,0.000,0.000,0.000,0.000
100088.100,100084.100,100083.400,100084.000,100079.100,100065.400,100065.600,100066.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100007.600,100007.700,100007.500,100003.000,99987.860,99987.650,99988.250,0.000,0.000,0.000,0.000,0.000,0.000
99848.420,99843.160,99843.870,99843.920,99838.990,99823.360,99823.880,99824.100,0.000,0.000,0.000,0.000,0.000,0.000
99885.950,99881.050,99881.340,99881.010,99875.970,99861.900,99861.840,99861.910,0.000,0.000,0.000,0.000,0.000,0.000
100102.000,100097.500,100098.000,100098.000,100094.000,100080.500,100080.500,100081.100,0.000,0.000,0.000,0.000,0.000,0.000
100140.400,100137.500,100136.900,100137.400,100133.600,100123.700,100123.500,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.040,99911.660,99912.260,99912.390,99909.840,99901.980,99902.710,99902.770,0.000,0.000,0.000,0.000,0.000,0.000
99793.590,99791.430,99791.450,99792.210,99790.530,99787.320,99786.970,99786.730,0.000,0.000,0.000,0.000,0.000,0.000
99990.380,99990.420,99990.100,99990.770,99990.830,99990.650,99990.040,99990.200,0.000,0.000,0.000,0.000,0.000,0.000
100188.300,100188.700,100189.200,100188.700,100189.900,100193.700,100194.200,100194.500,1.000,1.000,0.000,1.000,2.000,0.000
100067.100,100069.200,100068.800,100069.400,100071.400,100078.500,100078.700,100078.500,0.000,0.000,0.000,0.000,0.000,0.000
99840.100,99844.020,99843.960,99844.090,99846.710,99857.230,99857.200,99857.270,0.000,0.000,0.000,0.000,0.000,0.000
99878.660,99883.520,99883.000,99883.590,99887.450,99900.240,99899.800,99900.090,0.000,0.000,0.000,0.000,0.000,0.000
100094.800,100100.000,100099.400,100100.100,100104.700,100119.200,100119.300,100119.300,0.000,0.000,0.000,0.000,0.000,0.000
100132.300,100137.000,100137.800,100137.600,100142.600,100157.500,100157.700,100156.900,0.000,0.000,0.000,0.000,0.000,0.000
99969.020,99973.840,99973.520,99973.100,99978.890,99992.890,99992.850,99993.330,0.000,0.000,0.000,0.000,0.000,0.000
99892.950,99896.840,99897.520,99896.850,99901.880,99915.450,99915.110,99915.040,0.000,0.000,0.000,0.000,0.000,0.000
99987.470,99991.580,99991.620,99991.800,99995.030,100007.100,100007.000,100006.800,0.000,0.000,0.000,0.000,0.000,0.000
100055.500,100058.400,100058.000,100058.500,100060.900,100069.800,100070.000,100069.900,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100013.800,100014.600,100014.300,100015.600,100021.100,100021.500,100021.900,0.000,0.000,0.000,0.000,0.000,0.000
99981.980,99982.550,99983.020,99982.570,99983.720,99985.380,99984.910,99985.410,0.000,0.000,0.000,0.000,0.000,0.000
99999.180,99998.340,99998.120,99997.830,99998.130,99996.210,99996.070,99995.360,0.000,0.000,0.000,0.000,0.000,0.000
99968.390,99966.440,99966.630,99966.610,99965.410,99959.370,99959.300,99959.440,1.000,2.000,0.000,1.000,2.000,0.000
99925.980,99922.800,99922.650,99922.900,99920.210,99911.320,99910.800,99910.930,0.000,0.000,0.000,0.000,0.000,0.000
99993.090,99989.910,99989.620,99990.060,99985.280,99974.020,99974.300,99973.910,0.000,0.000,0.000,0.000,0.000,0.000
100088.500,100084.100,100083.500,100084.300,100079.000,100065.900,100065.800,100065.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100007.900,100007.600,100007.100,100003.000,99987.710,99987.450,99987.430,0.000,0.000,0.000,0.000,0.000,0.000
99848.210,99843.550,99843.850,99843.600,99838.540,99823.860,99824.100,99823.240,0.000,0.000,0.000,0.000,0.000,0.000
99885.770,99880.660,99881.540,99880.800,99876.300,99862.450,99861.660,99862.410,0.000,0.000,0.000,0.000,0.000,0.000
100102.000,100097.300,100097.900,100097.400,100093.300,100080.800,100080.600,100080.500,0.000,0.000,0.000,0.000,0.000,0.000
100141.000,100136.900,100136.800,100137.600,100133.400,100124.000,100123.400,100123.800,0.000,0.000,0.000,0.000,0.000,0.000
99914.540,99911.860,99912.300,99912.030,99909.630,99901.930,99902.610,99902.670,0.000,0.000,0.000,0.000,0.000,0.000
99793.350,99791.380,99791.840,99791.480,99790.780,99786.780,99787.030,99787.000,0.000,0.000,0.000,0.000,0.000,0.000
99990.880,99990.790,99990.730,99990.940,99990.760,99990.980,99990.910,99990.730,0.000,0.000,0.000,0.000,0.000,0.000
100187.600,100189.300,100189.300,100188.900,100190.600,100193.700,100193.600,100194.000,1.000,3.000,0.000,1.000,2.000,0.000
100066.800,100068.700,100069.000,100068.600,100071.000,100078.700,100078.400,100078.500,0.000,0.000,0.000,0.000,0.000,0.000
99840.050,99844.050,99843.650,99843.430,99847.590,99857.040,99857.350,99857.400,0.000,0.000,0.000,0.000,0.000,0.000
99879.010,99883.120,99883.640,99882.970,99887.180,99899.980,99900.550,99900.260,0.000,0.000,0.000,0.000,0.000,0.000
100095.100,100099.500,100099.700,100100.300,100104.600,100118.900,100118.600,100119.000,0.000,0.000,0.000,0.000,0.000,0.000
100131.900,100137.000,100137.300,100137.400,100142.800,100157.500,100157.500,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.680,99973.450,99973.750,99974.000,99978.540,99993.420,99993.510,99992.820,0.000,0.000,0.000,0.000,0.000,0.000
99892.380,99896.820,99897.320,99896.860,99901.320,99915.450,99914.850,99915.010,0.000,0.000,0.000,0.000,0.000,0.000
99987.230,99991.700,99991.420,99991.790,99994.880,100006.600,100007.200,100007.000,0.000,0.000,0.000,0.000,0.000,0.000
100055.300,100058.400,100057.800,100058.400,100061.200,100070.300,100069.900,100070.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100014.100,100014.300,100014.400,100016.100,100020.900,100021.000,100021.700,0.000,0.000,0.000,0.000,0.000,0.000
99981.840,99982.400,99982.820,99982.450,99983.680,99985.640,99985.150,99984.980,0.000,0.000,0.000,0.000,0.000,0.000
99999.370,99997.930,99998.090,99997.880,99997.250,99995.990,99995.530,99995.520,0.000,0.000,0.000,0.000,0.000,0.000
99968.810,99966.470,99966.770,99967.260,99965.160,99959.070,99959.540,99959.430,1.000,4.000,0.000,1.000,2.000,0.000
99925.990,99923.190,99922.830,99923.020,99919.480,99910.930,99911.270,99910.840,0.000,0.000,0.000,0.000,0.000,0.000
99993.700,99989.910,99989.760,99990.070,99985.980,99974.320,99974.530,99974.390,0.000,0.000,0.000,0.000,0.000,0.000
100088.200,100084.300,100084.300,100083.900,100079.500,100065.800,100066.100,100065.400,0.000,0.000,0.000,0.000,0.000,0.000
100012.200,100007.500,100007.300,100007.600,100002.700,99987.570,99987.480,99987.590,0.000,0.000,0.000,0.000,0.000,0.000
99848.810,99843.370,99843.720,99843.180,99838.630,99823.980,99823.410,99823.810,0.000,0.000,0.000,0.000,0.000,0.000
99885.900,99880.730,99880.980,99880.910,99875.940,99861.890,99862.130,99862.540,0.000,0.000,0.000,0.000,0.000,0.000
100101.800,100098.000,100097.800,100098.000,100093.200,100081.400,100081.200,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100141.100,100137.000,100137.000,100137.300,100134.300,100124.000,100123.600,100123.500,0.000,0.000,0.000,0.000,0.000,0.000
99914.520,99911.840,99911.700,99911.920,99909.060,99902.590,99902.010,99902.330,0.000,0.000,0.000,0.000,0.000,0.000
99793.230,99791.590,99791.380,99791.880,99790.240,99786.950,99786.440,99786.420,0.000,0.000,0.000,0.000,0.000,0.000
99990.980,99990.370,99990.420,99990.990,99990.740,99990.460,99990.130,99990.760,0.000,0.000,0.000,0.000,0.000,0.000
100187.900,100189.100,100188.800,100188.800,100190.400,100194.400,100194.300,100194.100,1.000,5.000,0.000,1.000,2.000,0.000
100066.700,100069.400,100069.200,100069.200,100071.000,100078.200,100079.100,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99840.330,99843.270,99843.320,99844.160,99847.620,99857.180,99857.000,99857.330,0.000,0.000,0.000,0.000,0.000,0.000
99878.730,99882.950,99883.230,99883.300,99887.470,99900.120,99900.310,99899.770,0.000,0.000,0.000,0.000,0.000,0.000
100094.900,100099.900,100100.300,100099.900,100104.800,100119.400,100119.400,100119.300,0.000,0.000,0.000,0.000,0.000,0.000
100132.400,100137.400,100137.800,100137.100,100142.800,100157.200,100157.800,100157.800,0.000,0.000,0.000,0.000,0.000,0.000
99968.560,99974.000,99973.530,99973.770,99978.340,99992.910,99993.510,99992.950,0.000,0.000,0.000,0.000,0.000,0.000
99892.480,99897.370,99897.550,99896.900,99901.340,99914.790,99915.690,99914.760,0.000,0.000,0.000,0.000,0.000,0.000
99987.160,99991.330,99991.310,99991.450,99994.840,100006.600,100007.100,100006.800,0.000,0.000,0.000,0.000,0.000,0.000
100054.700,100057.800,100057.900,100058.000,100060.800,100070.100,100069.800,100070.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.000,100014.200,100013.700,100014.200,100015.500,100021.900,100021.700,100020.900,0.000,0.000,0.000,0.000,0.000,0.000
99982.230,99982.880,99982.390,99983.090,99982.890,99985.410,99985.410,99985.180,0.000,0.000,0.000,0.000,0.000,0.000
99998.930,99998.700,99997.940,99998.280,99998.110,99995.730,99996.120,99995.380,0.000,0.000,0.000,0.000,0.000,0.000
99968.420,99966.430,99967.130,99966.660,99965.470,99959.450,99960.050,99959.660,1.000,6.000,0.000,1.000,2.000,0.000
99925.640,99922.450,99922.420,99922.980,99920.380,99911.030,99910.660,99910.780,0.000,0.000,0.000,0.000,0.000,0.000
99993.620,99989.540,99990.020,99989.540,99985.430,99974.630,99974.150,99974.050,0.000,0.000,0.000,0.000,0.000,0.000
100088.400,100084.300,100084.300,100083.800,100079.500,100066.300,100066.200,100066.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.700,100007.000,100007.400,100007.000,100002.300,99987.880,99987.450,99987.590,0.000,0.000,0.000,0.000,0.000,0.000
99848.790,99843.700,99843.710,99843.120,99838.800,99823.270,99823.700,99823.280,0.000,0.000,0.000,0.000,0.000,0.000
99886.270,99880.630,99881.460,99881.150,99876.410,99862.010,99862.530,99861.840,0.000,0.000,0.000,0.000,0.000,0.000
100102.100,100097.700,100098.100,100097.300,100093.500,100081.000,100081.400,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100136.900,100137.500,100137.600,100134.300,100124.000,100123.900,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.170,99912.100,99912.200,99912.040,99909.380,99902.260,99902.490,99902.170,0.000,0.000,0.000,0.000,0.000,0.000
99792.940,99792.170,99791.870,99792.000,99790.250,99786.810,99786.680,99786.770,0.000,0.000,0.000,0.000,0.000,0.000
99990.160,99990.200,99990.460,99990.910,99990.800,99990.120,99990.820,99990.090,0.000,0.000,0.000,0.000,0.000,0.000
