#name: raw data
#device: UN-0000.00.00
#eegchannels: 8
#triggerchannels: 6
#samplingrate: 250
Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,trigger,id,target,nontarget,trial,islast
99993.320,99989.230,99989.350,99989.770,99985.460,99974.410,99974.550,99974.080,0.000,0.000,0.000,0.000,0.000,0.000
100088.800,100084.100,100083.800,100083.800,100079.500,100066.200,100065.600,100065.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100007.400,100007.500,100007.600,100002.400,99988.070,99988.270,99988.260,0.000,0.000,0.000,0.000,0.000,0.000
99848.750,99844.090,99843.820,99843.600,99838.660,99824.110,99823.760,99823.520,0.000,0.000,0.000,0.000,0.000,0.000
99885.860,99881.620,99880.660,99880.700,99876.460,99862.430,99862.190,99862.050,0.000,0.000,0.000,0.000,0.000,0.000
100101.800,100097.600,100098.200,100098.200,100093.300,100081.100,100081.000,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.200,100137.000,100136.900,100134.100,100123.200,100123.200,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99914.050,99911.770,99911.470,99911.690,99910.050,99902.180,99902.660,99902.790,0.000,0.000,0.000,0.000,0.000,0.000
99792.750,99791.370,99792.330,99791.980,99791.030,99786.670,99787.230,99786.990,0.000,0.000,0.000,0.000,0.000,0.000
99990.840,99990.130,99990.310,99990.040,99990.870,99990.040,99990.750,99990.020,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100189.000,100189.000,100188.800,100190.600,100194.000,100194.200,100193.900,0.000,0.000,0.000,0.000,0.000,0.000
100067.000,100069.000,100069.400,100068.800,100071.800,100078.500,100078.600,100079.100,0.000,0.000,0.000,0.000,0.000,0.000
99840.270,99844.180,99844.020,99843.430,99847.350,99857.910,99857.410,99857.800,0.000,0.000,0.000,0.000,0.000,0.000
99879.050,99883.350,99883.030,99883.340,99887.780,99899.640,99900.310,99899.710,0.000,0.000,0.000,0.000,0.000,0.000
100095.200,100100.400,100100.200,100100.000,100105.100,100119.100,100118.700,100119.100,0.000,0.000,0.000,0.000,0.000,0.000
100132.300,100137.600,100137.600,100137.400,100142.300,100157.400,100157.600,100157.300,0.000,0.000,0.000,0.000,0.000,0.000
99968.790,99973.410,99973.640,99973.980,99978.230,99993.270,99993.020,99993.130,0.000,0.000,0.000,0.000,0.000,0.000
99892.980,99897.130,99897.150,99896.650,99901.220,99915.640,99915.140,99915.530,0.000,0.000,0.000,0.000,0.000,0.000
99987.720,99991.650,99991.620,99991.700,99995.270,100007.100,100007.200,100007.000,0.000,0.000,0.000,0.000,0.000,0.000
100055.300,100057.600,100058.300,100058.600,100060.800,100070.300,100069.800,100069.400,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100014.400,100014.600,100014.100,100015.900,100021.700,100021.800,100021.900,0.000,0.000,0.000,0.000,0.000,0.000
99982.230,99982.580,99982.980,99982.690,99983.020,99984.960,99985.360,99985.200,0.000,0.000,0.000,0.000,0.000,0.000
99998.670,99998.720,99998.600,99998.420,99998.000,99996.260,99996.240,99996.160,0.000,0.000,0.000,0.000,0.000,0.000
99968.710,99967.330,99966.730,99966.670,99965.420,99959.410,99959.300,99959.970,0.000,0.000,0.000,0.000,0.000,0.000
99925.400,99922.910,99922.560,99922.630,99920.410,99911.590,99911.010,99911.540,0.000,0.000,0.000,0.000,0.000,0.000
99993.880,99989.880,99989.280,99989.270,99985.290,99974.160,99974.220,99974.100,0.000,0.000,0.000,0.000,0.000,0.000
100088.300,100083.600,100084.100,100083.700,100079.000,100066.100,100065.500,100066.200,0.000,0.000,0.000,0.000,0.000,0.000
100012.800,100007.100,100007.000,100007.500,100002.500,99987.920,99987.450,99987.620,0.000,0.000,0.000,0.000,0.000,0.000
99848.240,99843.980,99843.550,99843.800,99838.210,99823.580,99823.700,99823.460,0.000,0.000,0.000,0.000,0.000,0.000
99885.950,99881.540,99881.340,99880.690,99876.670,99862.410,99862.450,99862.600,0.000,0.000,0.000,0.000,0.000,0.000
100101.900,100098.200,100098.200,100097.900,100093.700,100081.400,100081.200,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100140.500,100137.000,100137.100,100137.600,100134.200,100123.900,100123.500,100123.400,0.000,0.000,0.000,0.000,0.000,0.000
99914.510,99912.340,99911.480,99911.630,99909.070,99902.650,99902.130,99902.780,0.000,0.000,0.000,0.000,0.000,0.000
99793.300,99791.790,99792.090,99791.620,99790.230,99786.520,99786.480,99786.490,0.000,0.000,0.000,0.000,0.000,0.000
99990.270,99990.050,99990.160,99990.580,99990.730,99990.530,99990.690,99990.200,0.000,0.000,0.000,0.000,0.000,0.000
100187.500,100188.900,100189.000,100189.500,100190.000,100194.300,100194.000,100194.400,0.000,0.000,0.000,0.000,0.000,0.000
100066.600,100068.900,100069.000,100069.500,100071.700,100078.900,100079.100,100078.700,0.000,0.000,0.000,0.000,0.000,0.000
99840.440,99844.170,99844.160,99843.450,99846.900,99857.440,99857.060,99857.130,0.000,0.000,0.000,0.000,0.000,0.000
99878.630,99882.910,99883.250,99883.540,99887.550,99900.410,99900.150,99899.690,0.000,0.000,0.000,0.000,0.000,0.000
100094.800,100100.200,100099.400,100100.200,100104.600,100118.900,100119.200,100119.400,0.000,0.000,0.000,0.000,0.000,0.000
100131.900,100137.900,100137.600,100137.600,100142.600,100157.000,100157.200,100157.400,0.000,0.000,0.000,0.000,0.000,0.000
99968.200,99973.630,99974.010,99973.850,99978.580,99993.180,99993.660,99993.320,0.000,0.000,0.000,0.000,0.000,0.000
99892.200,99896.830,99897.290,99897.520,99901.300,99915.280,99914.840,99915.400,0.000,0.000,0.000,0.000,0.000,0.000
99987.870,99991.200,99991.630,99991.840,99995.380,100006.500,100006.400,100006.400,0.000,0.000,0.000,0.000,0.000,0.000
100054.700,100058.500,100057.800,100057.800,100061.300,100069.800,100069.800,100070.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100014.500,100014.300,100013.600,100016.300,100021.700,100021.400,100021.600,0.000,0.000,0.000,0.000,0.000,0.000
99982.420,99982.600,99982.910,99982.430,99983.630,99985.660,99985.530,99985.160,0.000,0.000,0.000,0.000,0.000,0.000
99999.260,99997.870,99998.660,99998.200,99997.600,99995.660,99996.250,99996.210,0.000,0.000,0.000,0.000,0.000,0.000
99968.740,99967.270,99967.180,99967.140,99964.920,99959.790,99959.980,99959.760,0.000,0.000,0.000,0.000,0.000,0.000
99926.100,99923.090,99922.410,99922.610,99920.260,99910.740,99911.480,99910.730,0.000,0.000,0.000,0.000,0.000,0.000
99993.800,99989.160,99989.230,99989.350,99985.710,99974.600,99974.030,99973.830,0.000,0.000,0.000,0.000,0.000,0.000
100088.000,100084.100,100083.800,100084.000,100079.400,100065.300,100065.800,100065.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.900,100007.800,100007.500,100008.000,100003.000,99988.080,99987.680,99987.440,0.000,0.000,0.000,0.000,0.000,0.000
99848.590,99843.120,99843.590,99843.230,99839.050,99823.770,99823.810,99823.900,0.000,0.000,0.000,0.000,0.000,0.000
99885.630,99881.410,99881.200,99881.010,99876.130,99862.330,99862.080,99862.190,0.000,0.000,0.000,0.000,0.000,0.000
100102.100,100097.900,100097.900,100097.900,100093.400,100080.700,100080.600,100081.100,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.200,100137.000,100137.700,100133.900,100123.900,100123.100,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.570,99912.460,99912.220,99911.910,99909.480,99902.040,99902.010,99902.310,0.000,0.000,0.000,0.000,0.000,0.000
99792.660,99792.030,99791.780,99792.120,99790.600,99786.560,99786.650,99786.660,0.000,0.000,0.000,0.000,0.000,0.000
99990.380,99990.980,99990.480,99990.360,99990.130,99990.730,99990.800,99990.230,0.000,0.000,0.000,0.000,0.000,0.000
100188.200,100189.400,100189.600,100189.100,100190.300,100194.300,100193.800,100194.000,0.000,0.000,0.000,0.000,0.000,0.000
100066.800,100069.000,100069.200,100068.800,100071.900,100078.200,100078.300,100078.500,0.000,0.000,0.000,0.000,0.000,0.000
99840.290,99843.390,99843.840,99843.910,99847.520,99857.360,99857.170,99857.910,0.000,0.000,0.000,0.000,0.000,0.000
99878.700,99883.630,99883.270,99883.250,99887.270,99900.320,99900.520,99900.550,0.000,0.000,0.000,0.000,0.000,0.000
100094.800,100099.900,100100.000,100100.000,100104.400,100119.100,100118.500,100118.700,0.000,0.000,0.000,0.000,0.000,0.000
100132.400,100136.900,100137.000,100137.900,100142.400,100156.900,100157.100,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.940,99973.200,99973.940,99973.030,99978.090,99992.830,99993.070,99993.110,0.000,0.000,0.000,0.000,0.000,0.000
99892.640,99896.650,99896.830,99897.080,99901.280,99915.360,99914.770,99915.660,0.000,0.000,0.000,0.000,0.000,0.000
99987.590,99991.590,99990.950,99991.330,99995.160,100006.800,100006.400,100007.000,0.000,0.000,0.000,0.000,0.000,0.000
100054.700,100057.800,100057.800,100058.400,100060.900,100069.600,100069.800,100069.600,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100013.800,100014.300,100013.800,100016.300,100021.900,100021.800,100021.000,0.000,0.000,0.000,0.000,0.000,0.000
99981.710,99982.370,99982.310,99982.400,99983.360,99985.340,99984.910,99985.520,0.000,0.000,0.000,0.000,0.000,0.000
99999.380,99997.930,99998.230,99998.580,99998.110,99996.150,99996.210,99995.610,0.000,0.000,0.000,0.000,0.000,0.000
99968.350,99966.620,99967.380,99967.340,99965.550,99959.630,99959.160,99959.380,0.000,0.000,0.000,0.000,0.000,0.000
99925.920,99923.380,99923.220,99923.320,99920.370,99911.510,99910.760,99911.270,0.000,0.000,0.000,0.000,0.000,0.000
99993.860,99989.130,99989.430,99989.380,99985.660,99974.590,99973.890,99974.120,0.000,0.000,0.000,0.000,0.000,0.000
100087.900,100083.800,100084.300,100083.600,100079.700,100066.000,100065.600,100066.100,0.000,0.000,0.000,0.000,0.000,0.000
100012.200,100007.400,100007.100,100007.600,100003.000,99988.230,99987.400,99987.890,0.000,0.000,0.000,0.000,0.000,0.000
99848.170,99843.910,99843.730,99843.660,99838.940,99823.430,99824.060,99823.240,0.000,0.000,0.000,0.000,0.000,0.000
99885.410,99881.440,99881.520,99881.560,99876.420,99862.270,99862.530,99861.810,0.000,0.000,0.000,0.000,0.000,0.000
100101.500,100097.900,100098.200,100097.900,100093.800,100081.300,100080.900,100081.300,0.000,0.000,0.000,0.000,0.000,0.000
100140.900,100136.800,100137.400,100137.200,100134.100,100123.500,100123.700,100124.000,0.000,0.000,0.000,0.000,0.000,0.000
99914.800,99912.200,99911.660,99912.060,99909.310,99902.460,99902.420,99902.590,0.000,0.000,0.000,0.000,0.000,0.000
99793.060,99792.140,99791.540,99792.350,99790.900,99786.740,99786.630,99787.030,0.000,0.000,0.000,0.000,0.000,0.000
99990.490,99990.900,99990.630,99990.420,99990.030,99990.480,99990.880,99990.170,0.000,0.000,0.000,0.000,0.000,0.000
100187.700,100189.400,100189.500,100189.400,100190.500,100194.000,100193.900,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100066.300,100069.400,100069.500,100069.300,100071.400,100078.500,100079.100,100078.500,0.000,0.000,0.000,0.000,0.000,0.000
99840.800,99843.370,99843.410,99844.170,99847.400,99857.470,99857.080,99857.290,0.000,0.000,0.000,0.000,0.000,0.000
99879.270,99883.660,99883.680,99883.550,99887.740,99899.800,99900.530,99900.040,0.000,0.000,0.000,0.000,0.000,0.000
100095.500,100099.400,100099.700,100099.900,100104.900,100119.200,100118.500,100118.400,0.000,0.000,0.000,0.000,0.000,0.000
100132.300,100137.500,100137.700,100137.800,100142.200,100157.300,100157.000,100157.000,0.000,0.000,0.000,0.000,0.000,0.000
99969.070,99973.280,99973.490,99973.950,99978.270,99993.640,99993.130,99993.440,0.000,0.000,0.000,0.000,0.000,0.000
99892.690,99897.130,99897.600,99897.320,99901.580,99915.190,99915.450,99915.660,0.000,0.000,0.000,0.000,0.000,0.000
99987.980,99991.420,99991.820,99991.330,99994.740,100006.700,100006.900,100006.400,0.000,0.000,0.000,0.000,0.000,0.000
100054.700,100057.700,100058.100,100057.700,100061.200,100069.600,100070.300,100069.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100014.400,100014.500,100014.200,100016.200,100021.000,100021.100,100021.800,0.000,0.000,0.000,0.000,0.000,0.000
99982.140,99982.760,99983.150,99982.470,99983.660,99985.100,99985.300,99985.680,0.000,0.000,0.000,0.000,0.000,0.000
99999.310,99998.670,99998.710,99998.630,99997.670,99996.030,99995.450,99995.840,0.000,0.000,0.000,0.000,0.000,0.000
99968.920,99966.730,99967.340,99966.640,99965.080,99959.420,99959.130,99959.400,0.000,0.000,0.000,0.000,0.000,0.000
99925.880,99923.020,99923.320,99923.020,99920.020,99910.800,99910.840,99911.580,0.000,0.000,0.000,0.000,0.000,0.000
99993.370,99989.150,99989.990,99989.570,99985.730,99974.040,99974.030,99974.330,0.000,0.000,0.000,0.000,0.000,0.000
100088.400,100083.900,100083.600,100084.200,100079.200,100065.400,100066.100,100065.300,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100007.300,100007.900,100007.400,100002.200,99988.240,99987.730,99987.520,0.000,0.000,0.000,0.000,0.000,0.000
99848.590,99843.720,99843.840,99843.310,99838.600,99824.130,99823.560,99823.890,0.000,0.000,0.000,0.000,0.000,0.000
99886.060,99881.620,99881.050,99881.100,99876.730,99862.310,99861.690,99861.930,0.000,0.000,0.000,0.000,0.000,0.000
100102.500,100097.600,100098.000,100098.300,100093.200,100080.700,100080.400,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.900,100137.600,100137.700,100136.900,100133.500,100123.800,100123.900,100123.500,0.000,0.000,0.000,0.000,0.000,0.000
99914.490,99912.140,99912.430,99912.320,99909.660,99901.950,99901.970,99902.380,0.000,0.000,0.000,0.000,0.000,0.000
99792.700,99791.840,99791.500,99791.710,99790.840,99786.780,99786.570,99787.340,0.000,0.000,0.000,0.000,0.000,0.000
99990.290,99990.600,99990.450,99990.830,99990.220,99990.410,99990.040,99990.230,0.000,0.000,0.000,0.000,0.000,0.000
100188.000,100189.000,100189.100,100189.300,100189.900,100193.800,100194.100,100194.500,0.000,0.000,0.000,0.000,0.000,0.000
100066.300,100069.500,100069.400,100068.700,100071.700,100078.400,100078.900,100079.000,0.000,0.000,0.000,0.000,0.000,0.000
99839.980,99843.410,99844.170,99843.950,99846.800,99857.610,99857.610,99857.320,0.000,0.000,0.000,0.000,0.000,0.000
99879.160,99883.690,99883.590,99883.320,99887.210,99900.560,99899.840,99899.790,0.000,0.000,0.000,0.000,0.000,0.000
100095.300,100100.100,100099.600,100099.600,100104.800,100118.900,100118.900,100119.300,0.000,0.000,0.000,0.000,0.000,0.000
100132.900,100137.100,100137.100,100137.700,100142.400,100156.900,100157.100,100156.900,0.000,0.000,0.000,0.000,0.000,0.000
99969.010,99973.630,99973.710,99973.100,99978.450,99993.030,99992.790,99993.630,0.000,0.000,0.000,0.000,0.000,0.000
99892.770,99896.700,99897.550,99896.640,99901.460,99915.600,99915.340,99914.910,0.000,0.000,0.000,0.000,0.000,0.000
99987.700,99991.520,99991.420,99991.880,99995.700,100006.700,100006.500,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.300,100057.600,100058.300,100058.500,100061.000,100070.200,100070.200,100070.000,0.000,0.000,0.000,0.000,0.000,0.000
100012.500,100014.400,100014.300,100014.300,100015.700,100021.100,100021.600,100021.200,0.000,0.000,0.000,0.000,0.000,0.000
99982.210,99982.520,99982.800,99982.820,99983.440,99985.210,99985.270,99984.790,0.000,0.000,0.000,0.000,0.000,0.000
99999.020,99998.770,99997.920,99998.700,99997.630,99995.520,99995.400,99995.740,0.000,0.000,0.000,0.000,0.000,0.000
99968.700,99966.480,99966.880,99966.890,99965.220,99959.270,99959.520,99959.880,0.000,0.000,0.000,0.000,0.000,0.000
99925.590,99922.650,99922.660,99922.890,99919.610,99911.570,99911.530,99911.130,0.000,0.000,0.000,0.000,0.000,0.000
99993.890,99989.370,99989.480,99989.770,99986.100,99974.260,99973.720,99973.830,0.000,0.000,0.000,0.000,0.000,0.000
100088.400,100084.000,100083.700,100083.900,100079.600,100066.200,100065.500,100065.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100007.300,100007.200,100007.200,100002.800,99987.570,99987.970,99987.750,0.000,0.000,0.000,0.000,0.000,0.000
99848.950,99843.890,99843.480,99843.480,99838.380,99823.220,99824.090,99823.820,0.000,0.000,0.000,0.000,0.000,0.000
99885.480,99881.280,99881.620,99880.840,99876.740,99862.070,99862.230,99862.490,0.000,0.000,0.000,0.000,0.000,0.000
100101.600,100097.600,100098.300,100098.300,100094.000,100081.400,100080.500,100080.800,0.000,0.000,0.000,0.000,0.000,0.000
100140.200,100137.400,100137.500,100137.600,100134.000,100123.700,100123.800,100123.700,0.000,0.000,0.000,0.000,0.000,0.000
99914.480,99912.400,99912.270,99911.520,99909.240,99902.480,99902.700,99902.250,0.000,0.000,0.000,0.000,0.000,0.000
99793.310,99792.000,99791.770,99791.450,99791.050,99786.390,99787.050,99786.650,0.000,0.000,0.000,0.000,0.000,0.000
99990.660,99990.380,99990.200,99990.420,99990.270,99990.640,99990.520,99990.880,0.000,0.000,0.000,0.000,0.000,0.000
100188.100,100188.700,100189.000,100189.200,100190.200,100193.700,100193.600,100194.100,0.000,0.000,0.000,0.000,0.000,0.000
100067.100,100068.800,100069.100,100069.500,100071.600,100078.700,100078.900,100078.600,0.000,0.000,0.000,0.000,0.000,0.000
99840.300,99843.820,99843.550,99843.520,99847.230,99857.940,99857.370,99856.980,0.000,0.000,0.000,0.000,0.000,0.000
99878.510,99883.200,99882.890,99882.950,99887.340,99899.880,99899.980,99900.550,0.000,0.000,0.000,0.000,0.000,0.000
100095.000,100100.300,100099.700,100099.500,100104.400,100118.700,100118.500,100119.000,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.800,100137.000,100137.500,100142.300,100157.600,100157.400,100157.000,0.000,0.000,0.000,0.000,0.000,0.000
99968.800,99973.840,99973.980,99973.740,99978.290,99992.950,99993.010,99993.390,0.000,0.000,0.000,0.000,0.000,0.000
99892.700,99896.930,99897.130,99897.410,99902.010,99915.470,99914.750,99915.340,0.000,0.000,0.000,0.000,0.000,0.000
99987.930,99991.520,99991.410,99991.630,99994.940,100006.800,100006.400,100006.400,0.000,0.000,0.000,0.000,0.000,0.000
100055.100,100058.300,100058.200,100058.200,100061.400,100070.100,100070.000,100069.700,0.000,0.000,0.000,0.000,0.000,0.000
100012.600,100013.700,100014.100,100014.200,100015.800,100021.600,100021.600,100021.100,0.000,0.000,0.000,0.000,0.000,0.000
99982.160,99982.840,99982.750,99982.220,99983.640,99985.050,99985.480,99985.570,0.000,0.000,0.000,0.000,0.000,0.000
99999.340,99998.340,99998.520,99998.570,99997.380,99996.140,99996.200,99995.450,0.000,0.000,0.000,0.000,0.000,0.000
99969.010,99967.230,99966.700,99967.120,99965.210,99959.790,99959.950,99959.880,0.000,0.000,0.000,0.000,0.000,0.000
99926.030,99922.610,99923.270,99923.180,99919.650,99911.070,99910.920,99910.840,0.000,0.000,0.000,0.000,0.000,0.000
99992.980,99989.490,99989.280,99989.670,99986.250,99973.770,99974.040,99973.800,0.000,0.000,0.000,0.000,0.000,0.000
100088.800,100084.200,100084.100,100083.700,100078.900,100066.100,100065.400,100065.400,0.000,0.000,0.000,0.000,0.000,0.000
100012.100,100007.400,100007.800,100007.500,100002.500,99988.250,99987.840,99988.180,0.000,0.000,0.000,0.000,0.000,0.000
99848.850,99843.840,99843.440,99843.710,99838.590,99823.160,99823.830,99823.650,0.000,0.000,0.000,0.000,0.000,0.000
99885.650,99881.150,99881.390,99881.470,99876.560,99861.960,99861.780,99862.300,0.000,0.000,0.000,0.000,0.000,0.000
100102.000,100097.500,100098.100,100098.200,100093.100,100081.000,100081.200,100081.300,0.000,0.000,0.000,0.000,0.000,0.000
100140.300,100137.500,100137.300,100137.500,100133.900,100123.800,100123.800,100123.100,0.000,0.000,0.000,0.000,0.000,0.000
99914.730,99911.770,99912.270,99911.710,99909.790,99902.560,99902.450,99902.700,0.000,0.000,0.000,0.000,0.000,0.000
99792.700,99791.550,99791.380,99791.920,99790.200,99786.640,99786.770,99787.220,0.000,0.000,0.000,0.000,0.000,0.000
99990.250,99990.180,99990.060,99990.250,99990.110,99990.660,99990.820,99990.150,0.000,0.000,0.000,0.000,0.000,0.000
100188.400,100189.100,100189.100,100189.300,100190.300,100194.500,100194.600,100194.100,0.000,0.000,0.000,0.000,0.000,0.000
100066.900,100069.200,100069.500,100068.900,100071.500,100079.100,100079.100,100078.900,0.000,0.000,0.000,0.000,0.000,0.000
99840.390,99844.200,99844.020,99844.110,99847.270,99857.130,99857.700,99857.820,0.000,0.000,0.000,0.000,0.000,0.000
99878.890,99883.450,99883.200,99883.050,99887.590,99900.090,99900.560,99899.770,0.000,0.000,0.000,0.000,0.000,0.000
100095.100,100100.000,100099.600,100099.600,100104.400,100119.400,100118.900,100118.600,0.000,0.000,0.000,0.000,0.000,0.000
100132.100,100137.400,100137.700,100137.300,100142.100,100156.900,100157.100,100157.200,0.000,0.000,0.000,0.000,0.000,0.000
99968.350,99973.360,99973.730,99973.200,99978.850,99993.660,99993.240,99993.500,0.000,0.000,0.000,0.000,0.000,0.000
99892.820,99897.230,99896.870,99897.270,99901.550,99915.300,99915.580,99914.950,0.000,0.000,0.000,0.000,0.000,0.000
99987.720,99991.660,99991.780,99991.780,99995.410,100007.000,100006.800,100006.900,0.000,0.000,0.000,0.000,0.000,0.000
100055.100,100058.200,100058.200,100057.700,100060.900,100069.700,100069.900,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.200,100013.800,100013.700,100013.900,100016.200,100021.800,100021.200,100021.400,0.000,0.000,0.000,0.000,0.000,0.000
99981.660,99982.630,99982.730,99982.840,99983.540,99985.510,99985.480,99985.370,0.000,0.000,0.000,0.000,0.000,0.000
99999.050,99998.380,99998.520,99998.290,99997.270,99995.680,99995.950,99995.820,0.000,0.000,0.000,0.000,0.000,0.000
99969.110,99966.520,99967.110,99966.770,99964.950,99959.530,99959.520,99959.450,0.000,0.000,0.000,0.000,0.000,0.000
99925.370,99923.230,99922.590,99922.630,99919.910,99911.160,99911.050,99911.520,0.000,0.000,0.000,0.000,0.000,0.000
99993.470,99989.510,99989.920,99989.370,99985.440,99974.550,99974.590,99974.380,0.000,0.000,0.000,0.000,0.000,0.000
100088.700,100084.300,100083.900,100084.200,100079.500,100065.400,100065.600,100065.400,0.000,0.000,0.000,0.000,0.000,0.000
100012.400,100007.600,100007.500,100007.700,100002.200,99988.270,99987.450,99987.940,0.000,0.000,0.000,0.000,0.000,0.000
99849.060,99843.250,99843.720,99843.990,99838.730,99823.700,99823.360,99823.260,0.000,0.000,0.000,0.000,0.000,0.000
99885.560,99881.480,99881.620,99881.340,99876.450,99862.010,99861.960,99862.600,0.000,0.000,0.000,0.000,0.000,0.000
100101.800,100097.300,100097.800,100097.700,100094.100,100081.100,100081.200,100081.300,0.000,0.000,0.000,0.000,0.000,0.000
100140.700,100136.800,100137.400,100137.600,100133.300,100123.700,100123.800,100123.600,0.000,0.000,0.000,0.000,0.000,0.000
99914.130,99911.660,99911.750,99911.500,99909.300,99901.830,99901.890,99902.080,0.000,0.000,0.000,0.000,0.000,0.000
99793.340,99791.730,99791.970,99792.120,99790.230,99786.990,99786.890,99786.520,0.000,0.000,0.000,0.000,0.000,0.000
99990.250,99990.510,99990.500,99990.130,99990.410,99990.700,99990.620,99990.290,0.000,0.000,0.000,0.000,0.000,0.000
100187.800,100189.300,100189.000,100189.100,100190.800,100194.000,100193.700,100194.100,0.000,0.000,0.000,0.000,0.000,0.000
100066.200,100069.000,100069.000,100068.900,100071.100,100078.500,100078.900,100078.400,0.000,0.000,0.000,0.000,0.000,0.000
99840.770,99843.550,99843.950,99843.900,99846.750,99856.970,99857.770,99857.860,0.000,0.000,0.000,0.000,0.000,0.000
99879.070,99883.240,99883.280,99883.200,99887.090,99900.190,99899.730,99900.130,0.000,0.000,0.000,0.000,0.000,0.000
100095.200,100100.400,100100.100,100099.900,100104.800,100119.000,100118.800,100118.800,0.000,0.000,0.000,0.000,0.000,0.000
100132.200,100137.000,100137.500,100137.600,100142.000,100157.000,100156.900,100157.800,0.000,0.000,0.000,0.000,0.000,0.000
99968.880,99973.320,99973.230,99973.150,99977.960,99993.660,99992.900,99993.020,0.000,0.000,0.000,0.000,0.000,0.000
99892.970,99897.080,99897.520,99896.940,99901.920,99915.290,99915.020,99915.220,0.000,0.000,0.000,0.000,0.000,0.000
99987.320,99991.770,99991.700,99991.000,99995.370,100006.500,100006.900,100006.700,0.000,0.000,0.000,0.000,0.000,0.000
100055.600,100057.900,100058.000,100058.500,100060.900,100069.500,100070.100,100069.800,0.000,0.000,0.000,0.000,0.000,0.000
100012.300,100014.200,100014.300,100014.500,100015.800,100021.000,100021.500,100021.500,0.000,0.000,0.000,0.000,0.000,0.000
99982.360,99982.550,99982.880,99982.380,99983.480,99984.770,99985.290,99985.410,0.000,0.000,0.000,0.000,0.000,0.000
99999.230,99997.940,99998.190,99998.060,99997.470,99996.190,99995.600,99995.850,0.000,0.000,0.000,0.000,0.000,0.000
99968.980,99967.240,99966.630,99967.120,99965.200,99959.330,99960.030,99959.800,0.000,0.000,0.000,0.000,0.000,0.000
99926.050,99922.820,99923.190,99922.540,99920.280,99911.070,99910.730,99910.910,0.000,0.000,0.000,0.000,0.000,0.000
99993.320,99989.330,99989.450,99989.410,99985.770,99974.100,99974.430,99974.550,0.000,0.000,0.000,0.000,0.000,0.000
100088.600,100084.000,100083.500,100083.600,100079.600,100065.800,100065.500,100065.900,0.000,0.000,0.000,0.000,0.000,0.000
100012.200,100007.200,100007.100,100007.600,100002.900,99988.170,99988.300,99987.840,0.000,0.000,0.000,0.000,0.000,0.000
99848.470,99844.050,99843.580,99843.350,99838.400,99823.600,99824.030,99823.540,0.000,0.000,0.000,0.000,0.000,0.000
99885.440,99880.770,99881.540,99880.720,99876.430,99861.630,99861.660,99861.920,0.000,0.000,0.000,0.000,0.000,0.000
100101.600,100097.700,100098.300,100098.300,100093.200,100081.200,100080.400,100080.600,0.000,0.000,0.000,0.000,0.000,0.000
100140.400,100136.900,100137.500,100137.400,100133.600,100123.500,100123.500,100123.500,0.000,0.000,0.000,0.000,0.000,0.000
99914.100,99912.290,99912.380,99912.030,99909.980,99902.310,99902.410,99902.130,0.000,0.000,0.000,0.000,0.000,0.000
99793.380,99792.120,99791.530,99791.960,99790.690,99786.490,99786.480,99786.710,0.000,0.000,0.000,0.000,0.000,0.000
99990.150,99990.870,99990.510,99990.470,99990.910,99990.020,99990.380,99990.630,0.000,0.000,0.000,0.000,0.000,0.000
100188.300,100188.900,100188.700,100188.800,100190.500,100193.900,100193.800,100194.200,0.000,0.000,0.000,0.000,0.000,0.000
100066.800,100068.900,100069.400,100069.300,100071.000,100078.600,100078.600,100078.800,0.000,0.000,0.000,0.000,0.000,0.000
99840.620,99843.910,99843.450,99843.630,99847.260,99857.350,99857.610,99857.070,0.000,0.000,0.000,0.000,0.000,0.000
99878.520,99883.160,99883.160,99883.050,99887.900,99900.540,99900.170,99899.790,0.000,0.000,0.000,0.000,0.000,0.000
100095.100,100099.700,100100.000,100100.100,100104.600,100118.800,100119.000,100118.900,0.000,0.000,0.000,0.000,0.000,0.000
100132.500,100137.500,100137.800,100137.000,100142.100,100157.200,100157.100,100157.500,0.000,0.000,0.000,0.000,0.000,0.000
